,timestamp,host,host_ip,ping_size,time,ttl,min,avg,max,stddev
226,2024-03-28 12:17:17,api.bithumb.com,23.51.28.123,64,8.156,54,8.156,8.156,8.156,0.0
227,2024-03-28 12:17:17,api.upbit.com,15.164.112.165,64,9.845,238,9.845,9.845,9.845,0.0
228,2024-03-28 12:17:18,api.bitflyer.com,104.76.93.43,64,6.073,51,6.073,6.073,6.073,0.0
229,2024-03-28 12:17:18,www.upbit.com,104.17.186.185,64,8.655,52,8.655,8.655,8.655,
230,2024-03-28 12:17:18,api.binance.com,54.230.178.169,64,7.043,244,7.043,7.043,7.043,0.0
231,2024-03-28 12:17:18,api.bithumb.com,23.51.28.123,64,5.342,54,5.342,5.342,5.342,0.0
232,2024-03-28 12:17:18,api.upbit.com,15.164.112.165,64,7.368,238,7.368,7.368,7.368,
233,2024-03-28 12:17:18,www.bithumb.com,23.43.165.8,64,6.597,51,6.597,6.597,6.597,0.0
234,2024-03-28 12:17:19,api.bitflyer.com,104.76.93.43,64,18.845,51,18.845,18.845,18.845,
235,2024-03-28 12:17:19,api.bithumb.com,23.51.28.123,64,5.77,54,5.77,5.77,5.77,0.0
236,2024-03-28 12:17:19,api.upbit.com,15.164.112.165,64,11.626,238,11.626,11.626,11.626,0.0
237,2024-03-28 12:17:19,www.upbit.com,104.17.186.185,64,16.687,52,16.687,16.687,16.687,
238,2024-03-28 12:17:19,api.binance.com,54.230.178.169,64,14.31,244,14.31,14.31,14.31,
239,2024-03-28 12:17:19,www.bithumb.com,23.43.165.8,64,18.96,51,18.96,18.96,18.96,
240,2024-03-28 12:17:20,api.bitflyer.com,104.76.93.43,64,5.861,51,5.861,5.861,5.861,0.0
241,2024-03-28 12:17:20,api.bithumb.com,23.51.28.123,64,12.433,54,12.433,12.433,12.433,
242,2024-03-28 12:17:20,api.binance.com,54.230.178.169,64,10.709,244,10.709,10.709,10.709,
243,2024-03-28 12:17:20,www.upbit.com,104.17.186.185,64,5.658,52,5.658,5.658,5.658,
244,2024-03-28 12:17:20,api.upbit.com,15.164.112.165,64,6.766,238,6.766,6.766,6.766,0.0
245,2024-03-28 12:17:20,www.bithumb.com,23.43.165.8,64,6.178,51,6.178,6.178,6.178,0.0
246,2024-03-28 12:17:21,api.bitflyer.com,104.76.93.43,64,8.709,51,8.709,8.709,8.709,
247,2024-03-28 12:17:21,api.bithumb.com,23.51.28.123,64,5.801,54,5.801,5.801,5.801,
248,2024-03-28 12:17:21,api.binance.com,54.230.178.169,64,7.924,244,7.924,7.924,7.924,
249,2024-03-28 12:17:21,api.upbit.com,15.164.112.165,64,6.79,238,6.79,6.79,6.79,0.0
250,2024-03-28 12:17:21,www.upbit.com,104.17.186.185,64,6.815,52,6.815,6.815,6.815,
251,2024-03-28 12:17:21,www.bithumb.com,23.43.165.8,64,6.206,51,6.206,6.206,6.206,
252,2024-03-28 12:17:22,api.bithumb.com,23.51.28.123,64,10.324,54,10.324,10.324,10.324,0.0
253,2024-03-28 12:17:23,api.binance.com,54.230.178.169,64,8.02,244,8.02,8.02,8.02,
254,2024-03-28 12:17:23,www.upbit.com,104.17.186.185,64,8.0,52,8.0,8.0,8.0,0.0
255,2024-03-28 12:17:23,api.upbit.com,15.164.112.165,64,8.877,238,8.877,8.877,8.877,0.0
