price,quantity,type,timestamp
4436000,5.2507,1,2024-04-18 00:05:02.323
4437000,13.139,1,2024-04-18 00:05:02.323
4438000,4.5522,1,2024-04-18 00:05:02.323
4439000,19.4266,1,2024-04-18 00:05:02.323
4440000,4.4214,1,2024-04-18 00:05:02.323
4435000,17.6223,0,2024-04-18 00:05:07.471
4434000,0.0112,0,2024-04-18 00:05:07.471
4433000,0.0564,0,2024-04-18 00:05:07.471
4431000,15.7944,0,2024-04-18 00:05:07.471
4430000,3.1325,0,2024-04-18 00:05:07.471
4437000,9.139,1,2024-04-18 00:05:07.471
4438000,4,1,2024-04-18 00:05:07.471
4439000,6.2497,1,2024-04-18 00:05:07.471
4440000,4.5456,1,2024-04-18 00:05:07.471
4441000,19.4221,1,2024-04-18 00:05:07.471
4431000,9.1287,0,2024-04-18 00:05:12.565
4430000,0.4911,0,2024-04-18 00:05:12.565
4429000,0.2956,0,2024-04-18 00:05:12.565
4428000,1.5851,0,2024-04-18 00:05:12.565
4427000,1.0169,0,2024-04-18 00:05:12.565
4432000,3,1,2024-04-18 00:05:12.565
4433000,1.9435,1,2024-04-18 00:05:12.565
4434000,0.6885,1,2024-04-18 00:05:12.565
4435000,16.5292,1,2024-04-18 00:05:12.565
4436000,1.4183,1,2024-04-18 00:05:12.565
4431000,0.7495,0,2024-04-18 00:05:17.709
4430000,0.3121,0,2024-04-18 00:05:17.709
4429000,0.2956,0,2024-04-18 00:05:17.709
4428000,9.138,0,2024-04-18 00:05:17.709
4427000,16.4446,0,2024-04-18 00:05:17.709
4433000,4.9435,1,2024-04-18 00:05:17.709
4434000,3,1,2024-04-18 00:05:17.709
4435000,4.1022,1,2024-04-18 00:05:17.709
4436000,16,1,2024-04-18 00:05:17.709
4437000,10.3719,1,2024-04-18 00:05:17.709
4431000,0.01,0,2024-04-18 00:05:22.807
4430000,0.4263,0,2024-04-18 00:05:22.807
4429000,0.7167,0,2024-04-18 00:05:22.807
4428000,13.278,0,2024-04-18 00:05:22.807
4427000,1.4446,0,2024-04-18 00:05:22.807
4432000,0.1903,1,2024-04-18 00:05:22.807
4433000,3,1,2024-04-18 00:05:22.807
4434000,4,1,2024-04-18 00:05:22.807
4435000,6.3519,1,2024-04-18 00:05:22.807
4436000,42.4379,1,2024-04-18 00:05:22.807
4432000,1.0811,0,2024-04-18 00:05:28.124
4431000,0.3686,0,2024-04-18 00:05:28.124
4430000,2.0677,0,2024-04-18 00:05:28.124
4429000,4.3457,0,2024-04-18 00:05:28.124
