price,quantity,type,timestamp
93779000,0.0001,1,2024-04-19 00:03:13.569
93790000,0.001,1,2024-04-19 00:03:13.569
93795000,0.0085,1,2024-04-19 00:03:13.569
93796000,0.0595,1,2024-04-19 00:03:13.569
93805000,0.0098,1,2024-04-19 00:03:13.569
93750000,0.0002,0,2024-04-19 00:03:18.670
93729000,0.0231,0,2024-04-19 00:03:18.670
93728000,0.024,0,2024-04-19 00:03:18.670
93727000,0.0252,0,2024-04-19 00:03:18.670
93725000,0.0535,0,2024-04-19 00:03:18.670
93779000,0.0215,1,2024-04-19 00:03:18.670
93795000,0.0286,1,2024-04-19 00:03:18.670
93796000,0.0597,1,2024-04-19 00:03:18.670
93811000,0.0373,1,2024-04-19 00:03:18.670
93813000,0.0339,1,2024-04-19 00:03:18.670
93779000,0.0021,0,2024-04-19 00:03:23.779
93770000,0.0002,0,2024-04-19 00:03:23.779
93742000,0.0041,0,2024-04-19 00:03:23.779
93740000,0.074,0,2024-04-19 00:03:23.779
93738000,0.024,0,2024-04-19 00:03:23.779
93794000,0.0014,1,2024-04-19 00:03:23.779
93795000,0.0201,1,2024-04-19 00:03:23.779
93796000,0.0002,1,2024-04-19 00:03:23.779
93806000,0.0002,1,2024-04-19 00:03:23.779
93821000,0.0098,1,2024-04-19 00:03:23.779
93774000,0.0055,0,2024-04-19 00:03:28.877
93753000,0.0003,0,2024-04-19 00:03:28.877
93742000,0.0041,0,2024-04-19 00:03:28.877
93740000,0.0002,0,2024-04-19 00:03:28.877
93739000,0.0253,0,2024-04-19 00:03:28.877
93806000,0.0442,1,2024-04-19 00:03:28.877
93810000,0.0244,1,2024-04-19 00:03:28.877
93819000,0.0098,1,2024-04-19 00:03:28.877
93820000,0.1196,1,2024-04-19 00:03:28.877
93824000,0.034,1,2024-04-19 00:03:28.877
93774000,0.0044,0,2024-04-19 00:03:34.001
93752000,0.0001,0,2024-04-19 00:03:34.001
93751000,0.0093,0,2024-04-19 00:03:34.001
93750000,0.024,0,2024-04-19 00:03:34.001
93749000,0.0254,0,2024-04-19 00:03:34.001
93796000,0.0084,1,2024-04-19 00:03:34.001
93817000,0.001,1,2024-04-19 00:03:34.001
93820000,0.352,1,2024-04-19 00:03:34.001
93828000,0.0553,1,2024-04-19 00:03:34.001
93830000,0.0016,1,2024-04-19 00:03:34.001
93777000,0.02,0,2024-04-19 00:03:39.173
93774000,0.1953,0,2024-04-19 00:03:39.173
93751000,0.0002,0,2024-04-19 00:03:39.173
93730000,0.0254,0,2024-04-19 00:03:39.173
93729000,0.0322,0,2024-04-19 00:03:39.173
93796000,0.0094,1,2024-04-19 00:03:39.173
93797000,0.0041,1,2024-04-19 00:03:39.173
93800000,0.0244,1,2024-04-19 00:03:39.173
93809000,0.0177,1,2024-04-19 00:03:39.173
93810000,0.0098,1,2024-04-19 00:03:39.173
93779000,0.0079,0,2024-04-19 00:03:44.275
93778000,0.0014,0,2024-04-19 00:03:44.275
93777000,0.0198,0,2024-04-19 00:03:44.275
93774000,0.0002,0,2024-04-19 00:03:44.275
93722000,0.0544,0,2024-04-19 00:03:44.275
93780000,0.0351,1,2024-04-19 00:03:44.275
93785000,0.0244,1,2024-04-19 00:03:44.275
93794000,0.0177,1,2024-04-19 00:03:44.275
93795000,0.0098,1,2024-04-19 00:03:44.275
93797000,0.0498,1,2024-04-19 00:03:44.275
93779000,0.0079,0,2024-04-19 00:03:49.414
93778000,0.0014,0,2024-04-19 00:03:49.414
93777000,0.0214,0,2024-04-19 00:03:49.414
93774000,0.0002,0,2024-04-19 00:03:49.414
93722000,0.0544,0,2024-04-19 00:03:49.414
93780000,0.0326,1,2024-04-19 00:03:49.414
93785000,0.0244,1,2024-04-19 00:03:49.414
93794000,0.0177,1,2024-04-19 00:03:49.414
93795000,0.0099,1,2024-04-19 00:03:49.414
93796000,0.0041,1,2024-04-19 00:03:49.414
93712000,0.0137,0,2024-04-19 00:03:54.563
93700000,0.0687,0,2024-04-19 00:03:54.563
93691000,0.0087,0,2024-04-19 00:03:54.563
93688000,0.0011,0,2024-04-19 00:03:54.563
93687000,0.0322,0,2024-04-19 00:03:54.563
93767000,0.0177,1,2024-04-19 00:03:54.563
93771000,0.0341,1,2024-04-19 00:03:54.563
93772000,0.1073,1,2024-04-19 00:03:54.563
93776000,0.0166,1,2024-04-19 00:03:54.563
93777000,0.0002,1,2024-04-19 00:03:54.563
93712000,0.0466,0,2024-04-19 00:03:59.748
93700000,0.0687,0,2024-04-19 00:03:59.748
93691000,0.0245,0,2024-04-19 00:03:59.748
93688000,0.0264,0,2024-04-19 00:03:59.748
93687000,0.0322,0,2024-04-19 00:03:59.748
93759000,0.1174,1,2024-04-19 00:03:59.748
93761000,0.352,1,2024-04-19 00:03:59.748
93767000,0.0177,1,2024-04-19 00:03:59.748
93768000,0.0098,1,2024-04-19 00:03:59.748
93770000,0.0373,1,2024-04-19 00:03:59.748
93760000,0.0007,0,2024-04-19 00:04:04.893
93720000,0.0426,0,2024-04-19 00:04:04.893
93712000,0.0711,0,2024-04-19 00:04:04.893
93700000,0.0868,0,2024-04-19 00:04:04.893
93697000,0.0243,0,2024-04-19 00:04:04.893
93768000,0.0098,1,2024-04-19 00:04:04.893
93769000,0.0341,1,2024-04-19 00:04:04.893
93772000,0.0204,1,2024-04-19 00:04:04.893
93777000,0.0351,1,2024-04-19 00:04:04.893
93783000,0.1174,1,2024-04-19 00:04:04.893
93712000,0.0817,0,2024-04-19 00:04:10.016
